time_index_colombia,entity_id,v1,activeenergyimport,v2,relativethdvoltage,totalpowerfactor,activepower,reactiveenergyimport,reactiveenergyexport,v3,relativethdcurrent,reactivepower
2025-08-27 03:00:00,SmartMeter_SM_ECOVILLA,113.18,7395403.0,140.4,13.715,0.74,232.3,297553.8,4624642.0,129.63,3.942,196.0
2025-08-27 04:00:00,SmartMeter_SM_ECOVILLA,113.04,7395652.0,140.3,13.464,0.74,231.3,297553.8,4624840.0,129.5,3.962,195.0
2025-08-27 05:00:00,SmartMeter_SM_B10_ARQ,123.88,85038170.0,125.66,1.75,0.88,6014.7,80529840.0,699774.0,125.09,3.795,2818.0
2025-08-27 06:00:00,SmartMeter_SM_ECOVILLA,112.42,7396136.0,138.68,14.418,0.77,252.9,297553.8,4625232.0,128.32,4.546,196.0
2025-08-27 07:00:00,SmartMeter_SM_B10_ARQ,123.1,85058550.0,123.79,2.28,0.96,11459.0,80535360.0,699774.0,123.72,7.378,2904.0
2025-08-27 08:00:00,SmartMeter_SM_B10_ARQ,122.31,85071540.0,123.18,2.67,0.96,15906.1,80538100.0,699774.0,122.46,11.672,3820.0
2025-08-27 09:00:00,SmartMeter_SM_ECOVILLA,111.7,7398196.5,137.53,14.421,0.83,405.8,297553.8,4625954.0,127.59,5.413,204.0
2025-08-27 10:00:00,SmartMeter_SM_B10_ARQ,120.34,85105150.0,121.78,2.965,0.95,27561.5,80545650.0,699774.0,121.81,16.67,8721.0
2025-08-27 11:00:00,SmartMeter_SM_B10_ARQ,120.89,85134584.0,121.86,3.007,0.95,24875.4,80555470.0,699774.0,123.34,15.916,8063.0
2025-08-27 12:00:00,SmartMeter_SM_ECOVILLA,110.21,7399512.5,136.23,14.175,0.85,402.6,297553.8,4626537.0,125.25,5.492,181.0
2025-08-27 13:00:00,SmartMeter_SM_B10_ARQ,123.8,85181070.0,125.54,2.885,0.97,21823.7,80568900.0,699774.0,124.41,17.984,4611.0
2025-08-27 14:00:00,SmartMeter_SM_ECOVILLA,111.03,7401010.5,134.69,13.754,0.96,2441.1,297556.2,4626849.0,127.48,19.605,69.0
2025-08-27 15:00:00,SmartMeter_SM_B10_ARQ,124.0,85218190.0,125.28,2.748,0.97,16787.6,80577300.0,699774.0,124.07,13.059,3457.0
2025-08-27 16:00:00,SmartMeter_SM_B10_ARQ,123.69,85237120.0,124.64,3.296,0.97,21579.5,80581624.0,699774.0,124.07,17.864,4321.0
2025-08-27 17:00:00,SmartMeter_SM_ECOVILLA,111.93,7405283.5,139.45,13.363,0.85,780.7,297556.2,4627347.0,127.64,7.558,248.0
2025-08-27 18:00:00,SmartMeter_SM_B7_CTIC,124.24,15566444.0,124.64,1.628,0.99,34692.7,978710.7,505837.0,124.58,4.604,1380.0
2025-08-27 19:00:00,SmartMeter_SM_B10_ARQ,123.87,85295070.0,124.2,2.705,0.96,17164.8,80593700.0,699774.0,123.44,12.408,3933.0
2025-08-27 20:00:00,SmartMeter_SM_ECOVILLA,112.75,7406087.5,139.58,13.634,0.76,244.6,297556.2,4627936.0,129.26,4.503,194.0
2025-08-27 21:00:00,SmartMeter_SM_B10_ARQ,125.74,85323650.0,126.82,1.945,0.94,12192.8,80600710.0,699774.0,125.1,6.122,3735.0
2025-08-27 22:00:00,SmartMeter_SM_B10_ARQ,124.1,85335680.0,126.0,2.009,0.96,8457.9,80604530.0,699774.0,125.62,6.424,2066.0
2025-08-27 23:00:00,SmartMeter_SM_ECOVILLA,113.17,7406791.0,140.53,13.683,0.76,242.7,297556.2,4628520.0,129.75,4.502,195.0
2025-08-28 00:00:00,SmartMeter_SM_B10_ARQ,125.31,85353140.0,126.64,2.034,0.94,9554.6,80609070.0,699774.0,125.24,6.811,2846.0
2025-08-28 01:00:00,SmartMeter_SM_B10_ARQ,125.17,85362210.0,126.31,1.604,0.9,6905.8,80611850.0,699774.0,126.31,4.258,3008.0
2025-08-28 02:00:00,SmartMeter_SM_ECOVILLA,113.66,7407490.0,141.7,13.418,0.76,242.2,297556.2,4629107.0,130.38,4.463,197.0
2025-08-28 03:00:00,SmartMeter_SM_B10_ARQ,123.42,85374460.0,125.29,1.483,0.89,5713.1,80617470.0,699774.0,125.24,3.49,2777.0
2025-08-28 04:00:00,SmartMeter_SM_ECOVILLA,112.47,7407953.5,139.38,14.215,0.73,216.6,297556.2,4629495.0,128.74,4.02,191.0
2025-08-28 05:00:00,SmartMeter_SM_ECOVILLA,112.25,7408184.5,138.71,14.392,0.76,238.2,297556.2,4629688.0,128.32,4.646,192.0
2025-08-28 06:00:00,SmartMeter_SM_B10_ARQ,124.58,85397224.0,123.93,1.976,0.97,12690.0,80626430.0,699774.0,124.59,6.687,2799.0
2025-08-28 07:00:00,SmartMeter_SM_ECOVILLA,113.08,7408637.0,138.55,14.422,0.74,218.8,297556.2,4630073.0,128.64,4.113,188.0
2025-08-28 08:00:00,SmartMeter_SM_ECOVILLA,110.3,7409129.0,135.27,14.048,0.97,1482.1,297556.2,4630255.0,125.74,13.111,167.0
2025-08-28 09:00:00,SmartMeter_SM_B10_ARQ,123.41,85465250.0,124.31,3.317,0.99,18898.1,80647300.0,699774.0,124.08,18.495,2236.0
2025-08-28 10:00:00,SmartMeter_SM_ECOVILLA,109.01,7412651.5,134.99,13.915,0.98,1939.5,297556.2,4630568.0,125.04,16.8,120.0
2025-08-28 11:00:00,SmartMeter_SM_B5_BACH,124.27,51974310.0,124.48,2.156,0.98,102888.6,70111560.0,37587630.0,125.04,24.669,9922.0
2025-08-28 12:00:00,SmartMeter_SM_B10_ARQ,121.29,85551464.0,122.64,3.247,0.97,25425.1,80665050.0,699774.0,122.47,19.785,5539.0
2025-08-28 13:00:00,,,,,,,,,,,,
2025-08-28 14:00:00,,,,,,,,,,,,
2025-08-28 15:00:00,,,,,,,,,,,,
2025-08-28 16:00:00,,,,,,,,,,,,
2025-08-28 17:00:00,,,,,,,,,,,,
2025-08-28 18:00:00,,,,,,,,,,,,
2025-08-28 19:00:00,,,,,,,,,,,,
2025-08-28 20:00:00,,,,,,,,,,,,
2025-08-28 21:00:00,,,,,,,,,,,,
2025-08-28 22:00:00,,,,,,,,,,,,
2025-08-28 23:00:00,,,,,,,,,,,,
2025-08-29 00:00:00,,,,,,,,,,,,
2025-08-29 01:00:00,,,,,,,,,,,,
2025-08-29 02:00:00,,,,,,,,,,,,
2025-08-29 03:00:00,,,,,,,,,,,,
2025-08-29 04:00:00,,,,,,,,,,,,
2025-08-29 05:00:00,,,,,,,,,,,,
2025-08-29 06:00:00,,,,,,,,,,,,
2025-08-29 07:00:00,,,,,,,,,,,,
2025-08-29 08:00:00,,,,,,,,,,,,
2025-08-29 09:00:00,,,,,,,,,,,,
2025-08-29 10:00:00,SmartMeter_SM_ECOVILLA,111.19,7432116.5,136.47,13.922,0.91,739.0,297558.0,4634740.0,127.67,8.112,223.0
2025-08-29 11:00:00,SmartMeter_SM_B10_ARQ,124.21,85912240.0,124.0,3.028,0.96,17007.3,80746456.0,699774.0,123.59,14.384,3816.0
2025-08-29 12:00:00,SmartMeter_SM_B10_ARQ,124.02,85929210.0,124.84,2.721,0.96,14434.1,80750190.0,699774.0,123.57,12.248,3447.0
2025-08-29 13:00:00,SmartMeter_SM_ECOVILLA,112.05,7434361.5,138.42,14.043,0.91,721.4,297558.1,4635404.0,128.5,8.005,220.0
2025-08-29 14:00:00,SmartMeter_SM_B10_ARQ,124.73,85960720.0,125.71,2.646,0.94,14680.0,80758150.0,699774.0,124.5,12.219,4607.0
2025-08-29 15:00:00,SmartMeter_SM_B10_ARQ,123.59,85978000.0,124.25,2.817,0.96,17318.4,80761784.0,699774.0,123.73,14.461,3787.0
2025-08-29 16:00:00,SmartMeter_SM_ECOVILLA,111.65,7436582.0,138.33,13.973,0.91,733.9,297558.1,4636068.0,128.36,7.29,205.0
2025-08-29 17:00:00,SmartMeter_SM_B10_ARQ,124.41,86013896.0,124.86,3.301,0.98,20218.7,80769600.0,699774.0,124.47,18.742,3599.0
2025-08-29 18:00:00,SmartMeter_SM_B10_ARQ,124.85,86030930.0,125.25,2.584,0.97,13191.7,80773360.0,699774.0,124.72,10.325,2564.0
2025-08-29 19:00:00,SmartMeter_SM_ECOVILLA,112.76,7438492.5,139.59,14.179,0.89,580.0,297558.1,4636755.0,129.52,6.755,234.0
2025-08-29 20:00:00,SmartMeter_SM_B10_ARQ,125.69,86053230.0,125.72,2.226,0.97,9194.3,80777410.0,699774.0,125.5,9.346,1179.0
2025-08-29 21:00:00,SmartMeter_SM_ECOVILLA,112.71,7439547.5,139.34,13.993,0.88,519.2,297558.1,4637230.0,129.75,6.924,240.0
2025-08-29 22:00:00,SmartMeter_SM_ECOVILLA,112.13,7440066.5,139.03,13.726,0.88,499.9,297558.1,4637472.0,129.06,6.36,206.0
2025-08-29 23:00:00,SmartMeter_SM_B10_ARQ,125.84,86077310.0,126.67,1.843,0.97,7832.2,80782060.0,699774.0,125.78,7.169,862.0
2025-08-30 00:00:00,SmartMeter_SM_B9_SFA2,125.25,22581438.0,125.82,1.761,0.98,12316.2,93924300.0,2826.0,125.95,4.8,922.0
2025-08-30 01:00:00,SmartMeter_SM_ECOVILLA,112.98,7441594.0,140.19,13.449,0.87,475.2,297558.1,4638184.0,129.97,6.124,239.0
2025-08-30 02:00:00,SmartMeter_SM_B10_ARQ,126.11,86095090.0,126.61,1.464,0.93,6328.2,80787736.0,699774.0,125.8,3.805,2098.0
2025-08-30 03:00:00,SmartMeter_SM_ECOVILLA,113.08,7442568.0,140.44,13.668,0.87,499.5,297558.1,4638665.0,130.17,6.65,242.0
2025-08-30 04:00:00,SmartMeter_SM_B7_CTIC,123.9,17758854.0,124.72,1.278,0.99,33032.7,1215683.1,511128.0,124.39,4.402,3452.0
2025-08-30 05:00:00,SmartMeter_SM_B10_ARQ,125.83,86113840.0,126.48,1.513,0.9,6449.9,80794850.0,699774.0,125.23,3.92,2675.0
2025-08-30 06:00:00,SmartMeter_SM_ECOVILLA,112.89,7444007.0,139.8,13.76,0.86,459.4,297558.1,4639385.0,129.73,6.169,237.0
2025-08-30 07:00:00,SmartMeter_SM_B10_ARQ,123.94,86131580.0,124.25,2.101,0.95,9563.8,80799810.0,699774.0,123.63,6.124,2401.0
2025-08-30 08:00:00,SmartMeter_SM_B10_ARQ,123.26,86141080.0,123.28,2.111,0.96,8507.0,80802340.0,699774.0,123.65,4.606,2108.0
2025-08-30 09:00:00,SmartMeter_SM_ECOVILLA,111.01,7445501.5,136.35,13.673,0.89,531.4,297558.1,4640084.0,127.84,7.192,220.0
2025-08-30 10:00:00,SmartMeter_SM_B10_ARQ,123.31,86160856.0,123.73,2.124,0.96,7484.4,80807690.0,699774.0,124.22,6.072,2033.0
2025-08-30 11:00:00,SmartMeter_SM_B10_ARQ,123.84,86171570.0,124.81,2.264,0.96,11436.9,80810424.0,699774.0,124.26,7.497,2583.0
2025-08-30 12:00:00,SmartMeter_SM_ECOVILLA,113.14,7446510.0,140.21,13.964,0.76,237.3,297558.1,4640707.0,129.12,4.633,194.0
2025-08-30 13:00:00,SmartMeter_SM_B10_ARQ,125.27,86192910.0,126.02,2.065,0.93,8793.5,80816490.0,699774.0,124.94,7.283,3306.0
2025-08-30 14:00:00,SmartMeter_SM_B10_ARQ,124.73,86201830.0,125.74,1.932,0.93,8102.6,80819440.0,699774.0,125.56,5.744,3139.0
2025-08-30 15:00:00,SmartMeter_SM_ECOVILLA,113.14,7447180.5,140.71,13.728,0.75,233.1,297558.1,4641286.0,129.55,4.477,195.0
2025-08-30 16:00:00,SmartMeter_SM_B10_ARQ,124.86,86220110.0,126.18,1.835,0.93,7869.5,80825970.0,699774.0,125.83,4.55,3059.0
2025-08-30 17:00:00,SmartMeter_SM_B10_ARQ,125.72,86228680.0,126.38,1.68,0.93,8746.3,80828856.0,699774.0,126.25,3.948,3048.0
2025-08-30 18:00:00,SmartMeter_SM_ECOVILLA,112.73,7447854.0,139.71,13.586,0.75,232.1,297558.1,4641869.0,129.13,4.458,194.0
2025-08-30 19:00:00,SmartMeter_SM_B10_ARQ,124.29,86242430.0,125.78,1.656,0.92,5279.8,80834160.0,699774.0,124.99,3.629,2054.0
2025-08-30 20:00:00,SmartMeter_SM_B10_ARQ,125.48,86248376.0,126.51,1.559,0.91,5843.6,80836620.0,699774.0,125.73,4.387,2239.0
2025-08-30 21:00:00,SmartMeter_SM_ECOVILLA,113.44,7448521.5,141.49,13.47,0.75,231.8,297558.1,4642453.0,130.19,4.391,196.0
2025-08-30 22:00:00,SmartMeter_SM_B10_ARQ,125.33,86260136.0,126.29,1.617,0.91,5810.0,80841304.0,699774.0,125.64,3.75,2444.0
2025-08-30 23:00:00,SmartMeter_SM_B10_ARQ,125.52,86265576.0,126.71,1.558,0.9,8303.6,80843384.0,699774.0,125.25,4.016,3066.0
2025-08-31 00:00:00,SmartMeter_SM_B9_SFA2,126.59,23294626.0,127.24,1.528,0.97,10632.9,94060830.0,2827.0,127.35,2.851,1083.0
2025-08-31 01:00:00,SmartMeter_SM_B10_ARQ,125.15,86278410.0,126.03,1.547,0.92,5198.8,80849030.0,699774.0,125.12,3.927,1741.0
2025-08-31 02:00:00,SmartMeter_SM_ECOVILLA,113.4,7449628.0,140.52,13.66,0.74,230.0,297558.1,4643430.0,129.94,4.407,196.0
2025-08-31 03:00:00,SmartMeter_SM_ECOVILLA,113.83,7449845.5,141.05,13.689,0.71,209.4,297558.1,4643626.0,130.49,3.905,195.0
2025-08-31 04:00:00,SmartMeter_SM_B10_ARQ,125.07,86296020.0,126.4,1.554,0.91,6509.1,80856150.0,699774.0,126.19,3.598,2511.0
2025-08-31 05:00:00,SmartMeter_SM_ECOVILLA,113.57,7450287.5,140.76,13.589,0.74,229.6,297558.1,4644016.0,130.25,4.425,196.0
2025-08-31 06:00:00,SmartMeter_SM_ECOVILLA,114.06,7450505.5,141.16,13.663,0.71,207.8,297558.1,4644211.0,130.83,3.895,195.0
2025-08-31 07:00:00,SmartMeter_SM_B10_ARQ,124.19,86312616.0,125.65,1.484,0.86,5585.8,80863050.0,699774.0,124.44,3.65,2932.0
2025-08-31 08:00:00,SmartMeter_SM_ECOVILLA,112.58,7450946.0,139.45,13.449,0.75,230.0,297558.1,4644598.0,129.16,4.451,193.0
2025-08-31 09:00:00,,,,,,,,,,,,
2025-08-31 10:00:00,,,,,,,,,,,,
2025-08-31 11:00:00,,,,,,,,,,,,
2025-08-31 12:00:00,,,,,,,,,,,,
2025-08-31 13:00:00,,,,,,,,,,,,
2025-08-31 14:00:00,,,,,,,,,,,,
2025-08-31 15:00:00,,,,,,,,,,,,
2025-08-31 16:00:00,,,,,,,,,,,,
2025-08-31 17:00:00,,,,,,,,,,,,
2025-08-31 18:00:00,,,,,,,,,,,,
2025-08-31 19:00:00,,,,,,,,,,,,
2025-08-31 20:00:00,,,,,,,,,,,,
2025-08-31 21:00:00,,,,,,,,,,,,
2025-08-31 22:00:00,,,,,,,,,,,,
2025-08-31 23:00:00,,,,,,,,,,,,
2025-09-01 00:00:00,,,,,,,,,,,,
2025-09-01 01:00:00,,,,,,,,,,,,
2025-09-01 02:00:00,,,,,,,,,,,,
2025-09-01 03:00:00,,,,,,,,,,,,
2025-09-01 04:00:00,,,,,,,,,,,,
2025-09-01 05:00:00,,,,,,,,,,,,
2025-09-01 06:00:00,,,,,,,,,,,,
2025-09-01 07:00:00,,,,,,,,,,,,
2025-09-01 08:00:00,,,,,,,,,,,,
2025-09-01 09:00:00,,,,,,,,,,,,
2025-09-01 10:00:00,,,,,,,,,,,,
2025-09-01 11:00:00,,,,,,,,,,,,
2025-09-01 12:00:00,,,,,,,,,,,,
2025-09-01 13:00:00,SmartMeter_SM_B10_ARQ,123.15,86595896.0,124.12,2.88,0.95,17451.0,80961784.0,699774.0,123.52,15.564,4870.0
2025-09-01 14:00:00,SmartMeter_SM_B10_ARQ,121.72,86611440.0,123.03,3.047,0.98,20868.4,80964970.0,699774.0,122.41,15.644,3788.0
2025-09-01 15:00:00,SmartMeter_SM_B10_ARQ,122.96,86633416.0,123.69,3.309,0.98,21376.9,80968670.0,699774.0,122.56,20.602,3514.0
2025-09-01 16:00:00,SmartMeter_SM_B10_ARQ,123.0,86657750.0,123.31,3.475,0.98,24415.3,80971910.0,699774.0,122.52,21.487,3458.0
2025-09-01 17:00:00,SmartMeter_SM_ECOVILLA,112.23,7462479.5,139.78,13.816,0.88,482.6,297558.8,4651185.0,128.74,5.647,213.0
2025-09-01 18:00:00,SmartMeter_SM_ECOVILLA,113.47,7462779.0,140.6,14.39,0.75,245.9,297558.8,4651390.0,129.79,4.399,199.0
2025-09-01 19:00:00,SmartMeter_SM_ECOVILLA,112.32,7463081.0,139.69,14.078,0.82,337.8,297558.8,4651591.0,128.57,4.92,198.0
2025-09-01 20:00:00,SmartMeter_SM_ECOVILLA,113.02,7463333.5,140.6,13.859,0.78,262.3,297558.8,4651789.0,129.51,4.56,200.0
2025-09-01 21:00:00,SmartMeter_SM_ECOVILLA,113.0,7463588.0,140.14,13.883,0.75,239.6,297558.8,4651989.0,129.63,3.972,198.0
2025-09-01 22:00:00,SmartMeter_SM_ECOVILLA,113.57,7463843.5,141.31,13.695,0.77,260.6,297558.8,4652190.0,130.36,4.512,201.0
2025-09-01 23:00:00,SmartMeter_SM_B10_ARQ,125.93,86777784.0,126.36,2.163,0.95,8727.6,80989730.0,699774.0,126.16,8.277,1646.0
2025-09-02 00:00:00,SmartMeter_SM_B10_ARQ,125.52,86786690.0,126.4,1.946,0.92,8043.1,80991680.0,699774.0,125.16,5.078,2491.0
2025-09-02 01:00:00,SmartMeter_SM_B10_ARQ,124.56,86794500.0,125.83,1.87,0.95,6935.3,80993950.0,699774.0,125.44,4.894,1692.0
2025-09-02 02:00:00,SmartMeter_SM_B10_ARQ,124.83,86803160.0,125.92,1.929,0.92,9365.4,80996400.0,699774.0,124.96,5.582,3000.0
2025-09-02 03:00:00,SmartMeter_SM_B10_ARQ,124.68,86812360.0,125.87,1.973,0.93,10024.3,80998870.0,699774.0,124.82,5.909,3438.0
2025-09-02 04:00:00,SmartMeter_SM_B10_ARQ,124.65,86821770.0,126.08,2.154,0.92,9422.2,81001330.0,699774.0,124.7,5.613,3145.0
2025-09-02 05:00:00,SmartMeter_SM_B10_ARQ,124.41,86829910.0,125.84,1.807,0.93,8481.9,81003900.0,699774.0,124.38,4.856,2648.0
2025-09-02 06:00:00,SmartMeter_SM_ECOVILLA,112.61,7465836.5,138.6,14.91,0.75,236.8,297558.8,4653783.0,128.67,4.309,195.0
2025-09-02 07:00:00,SmartMeter_SM_ECOVILLA,112.54,7466089.0,138.48,14.659,0.75,237.9,297558.8,4653981.0,128.5,4.312,194.0
2025-09-02 08:00:00,SmartMeter_SM_ECOVILLA,111.56,7466857.5,135.84,14.728,0.95,1274.5,297558.8,4654168.0,127.22,12.046,184.0
2025-09-02 09:00:00,SmartMeter_SM_B10_ARQ,123.37,86886790.0,123.01,2.944,0.97,18706.3,81015304.0,699774.0,122.37,14.989,3652.0
2025-09-02 10:00:00,SmartMeter_SM_B10_ARQ,123.31,86906184.0,123.91,3.238,0.99,18787.4,81018300.0,699774.0,123.88,18.639,2473.0
2025-09-02 11:00:00,SmartMeter_SM_B10_ARQ,123.19,86924740.0,122.43,3.191,0.98,17594.8,81021464.0,699774.0,123.62,16.578,2695.0
2025-09-02 12:00:00,SmartMeter_SM_ECOVILLA,110.09,7470903.5,134.73,13.848,0.93,799.6,297558.9,4655222.0,125.65,7.687,233.0
2025-09-02 13:00:00,SmartMeter_SM_ECOVILLA,109.21,7471972.5,135.98,13.434,0.92,1122.2,297559.1,4655485.0,125.44,8.925,291.0
2025-09-02 14:00:00,SmartMeter_SM_B10_ARQ,123.6,86981130.0,124.2,2.845,0.97,16991.8,81033060.0,699774.0,122.54,13.762,3579.0
2025-09-02 15:00:00,SmartMeter_SM_B10_ARQ,121.8,86999096.0,123.61,2.866,0.97,19898.1,81036650.0,699774.0,122.08,14.881,5169.0
2025-09-02 16:00:00,SmartMeter_SM_B10_ARQ,121.76,87031224.0,122.64,2.869,0.93,37631.6,81047580.0,699774.0,121.73,17.316,13591.0
2025-09-02 17:00:00,SmartMeter_SM_ECOVILLA,111.23,7476724.5,140.13,13.165,0.93,850.2,297559.1,4656295.0,128.12,11.97,161.0
2025-09-02 18:00:00,SmartMeter_SM_ECOVILLA,113.86,7477247.0,140.83,14.157,0.76,244.8,297559.1,4656468.0,130.37,4.491,195.0
2025-09-02 19:00:00,SmartMeter_SM_ECOVILLA,111.34,7477474.5,138.19,13.674,0.77,241.9,297559.1,4656657.0,127.56,4.397,189.0
2025-09-02 20:00:00,SmartMeter_SM_ECOVILLA,112.12,7477710.0,139.54,13.674,0.73,217.7,297559.1,4656847.0,128.57,3.779,188.0
2025-09-02 21:00:00,SmartMeter_SM_B10_ARQ,125.07,87125416.0,125.7,2.078,0.94,11477.7,81074140.0,699774.0,124.92,6.827,3515.0
2025-09-02 22:00:00,SmartMeter_SM_B10_ARQ,124.94,87136360.0,126.36,1.925,0.97,8612.0,81077230.0,699774.0,125.86,6.424,1664.0
2025-09-02 23:00:00,SmartMeter_SM_B10_ARQ,126.38,87145060.0,126.71,1.983,0.94,8654.7,81079300.0,699774.0,125.86,5.899,2455.0
2025-09-03 00:00:00,SmartMeter_SM_B9_SFA2,124.39,25310792.0,124.92,1.826,0.97,14657.3,94437656.0,2831.0,125.14,3.837,2897.0
2025-09-03 01:00:00,SmartMeter_SM_ECOVILLA,112.33,7478847.5,139.42,13.551,0.73,215.2,297559.1,4657809.0,128.75,3.787,188.0
2025-09-03 02:00:00,SmartMeter_SM_ECOVILLA,112.49,7479087.0,139.47,13.62,0.79,291.2,297559.1,4657999.0,128.66,4.071,189.0
2025-09-03 03:00:00,SmartMeter_SM_B10_ARQ,124.0,87172210.0,125.02,1.691,0.89,6266.0,81089830.0,699774.0,124.64,3.932,3094.0
2025-09-03 04:00:00,SmartMeter_SM_B10_ARQ,123.88,87177710.0,125.28,1.723,0.88,5872.6,81092310.0,699774.0,124.76,3.74,3068.0
2025-09-03 05:00:00,SmartMeter_SM_B10_ARQ,123.06,87184690.0,124.25,1.72,0.99,5934.0,81094170.0,699774.0,124.64,4.997,724.0
2025-09-03 06:00:00,SmartMeter_SM_ECOVILLA,112.67,7480128.5,138.81,14.641,0.76,234.8,297559.1,4658761.0,128.84,4.526,190.0
2025-09-03 07:00:00,SmartMeter_SM_ECOVILLA,113.54,7480347.0,139.37,14.756,0.72,212.2,297559.1,4658950.0,129.56,4.006,190.0
2025-09-03 08:00:00,SmartMeter_SM_ECOVILLA,111.7,7480575.5,136.89,14.432,0.73,212.1,297559.1,4659138.0,126.94,4.003,184.0
2025-09-03 09:00:00,SmartMeter_SM_ECOVILLA,112.07,7480869.0,137.91,14.303,0.82,330.1,297559.1,4659331.0,128.02,4.93,192.0
2025-09-03 10:00:00,SmartMeter_SM_B10_ARQ,122.53,87254776.0,123.5,3.05,0.97,17898.6,81108330.0,699774.0,123.2,16.576,3628.0
2025-09-03 11:00:00,SmartMeter_SM_B10_ARQ,123.29,87272410.0,124.54,3.202,0.97,15559.8,81110980.0,699774.0,124.46,16.428,3336.0
2025-09-03 12:00:00,SmartMeter_SM_B10_ARQ,121.89,87289530.0,123.89,3.777,0.98,24456.1,81114330.0,699774.0,123.47,26.385,4623.0
2025-09-03 13:00:00,SmartMeter_SM_B10_ARQ,123.3,87307740.0,124.6,2.765,0.97,18885.3,81118520.0,699774.0,123.99,13.154,3613.0
2025-09-03 14:00:00,SmartMeter_SM_ECOVILLA,110.6,7482571.5,135.75,13.409,0.97,1364.4,297560.2,4660252.0,126.75,6.16,291.0
2025-09-03 15:00:00,SmartMeter_SM_ECOVILLA,110.57,7484351.0,133.28,13.395,0.98,1809.9,297560.2,4660432.0,126.51,9.66,164.0
2025-09-03 16:00:00,SmartMeter_SM_ECOVILLA,111.51,7485732.0,135.71,13.681,0.96,1307.4,297560.2,4660704.0,127.24,5.571,292.0
2025-09-03 17:00:00,SmartMeter_SM_B10_ARQ,121.85,87407990.0,122.77,2.572,0.93,36859.1,81146840.0,699774.0,121.92,14.954,14184.0
2025-09-03 18:00:00,SmartMeter_SM_B10_ARQ,122.09,87444530.0,122.54,2.75,0.93,37575.8,81160590.0,699774.0,121.92,17.756,13594.0
2025-09-03 19:00:00,SmartMeter_SM_B10_ARQ,124.14,87475220.0,124.63,2.434,0.97,13470.2,81171864.0,699774.0,124.45,12.234,2331.0
2025-09-03 20:00:00,SmartMeter_SM_B10_ARQ,125.29,87488630.0,125.91,2.263,0.95,13197.0,81174880.0,699774.0,124.7,10.453,3462.0
2025-09-03 21:00:00,SmartMeter_SM_B10_ARQ,124.09,87500140.0,125.68,2.046,0.94,10770.8,81177910.0,699774.0,125.25,7.125,3307.0
2025-09-03 22:00:00,SmartMeter_SM_B10_ARQ,125.36,87510110.0,126.71,1.897,0.93,9494.1,81180536.0,699774.0,125.33,6.906,2819.0
2025-09-03 23:00:00,SmartMeter_SM_ECOVILLA,114.21,7487986.5,141.81,13.682,0.72,205.0,297560.2,4662004.0,130.8,3.672,185.0
2025-09-04 00:00:00,SmartMeter_SM_B9_SFA2,125.03,26173584.0,125.48,1.881,0.98,10531.8,94621250.0,2831.0,125.95,4.0,790.0
2025-09-04 01:00:00,SmartMeter_SM_ECOVILLA,112.0,7488395.0,139.21,13.744,0.73,204.4,297560.2,4662365.0,128.19,3.717,179.0
2025-09-04 02:00:00,SmartMeter_SM_ECOVILLA,112.62,7488600.5,139.45,13.523,0.73,204.6,297560.2,4662545.0,128.89,3.676,180.0
2025-09-04 03:00:00,SmartMeter_SM_B10_ARQ,123.87,87551820.0,125.18,1.776,0.93,7918.0,81191770.0,699774.0,124.5,4.961,2710.0
2025-09-04 04:00:00,SmartMeter_SM_B10_ARQ,124.17,87559260.0,125.38,2.03,0.91,7703.2,81194080.0,699774.0,124.22,5.174,2750.0
2025-09-04 05:00:00,SmartMeter_SM_B10_ARQ,123.28,87566370.0,124.38,1.69,0.95,8018.9,81195944.0,699774.0,123.43,4.455,1877.0
2025-09-04 06:00:00,SmartMeter_SM_ECOVILLA,113.0,7489421.0,139.53,14.286,0.73,202.8,297560.2,4663266.0,128.99,3.642,181.0
2025-09-04 07:00:00,SmartMeter_SM_ECOVILLA,112.03,7489622.5,137.67,14.474,0.73,202.2,297560.2,4663443.0,127.44,3.847,178.0
2025-09-04 08:00:00,SmartMeter_SM_B10_ARQ,122.47,87602430.0,123.44,2.868,0.98,14486.9,81205330.0,699774.0,124.19,14.058,2286.0
2025-09-04 09:00:00,SmartMeter_SM_B10_ARQ,123.9,87621896.0,124.53,3.174,0.98,20016.5,81208216.0,699774.0,124.08,17.287,2595.0
2025-09-04 10:00:00,SmartMeter_SM_ECOVILLA,112.24,7491503.0,138.6,14.239,0.96,586.5,297560.2,4663888.0,128.1,8.166,123.0
2025-09-04 11:00:00,SmartMeter_SM_ECOVILLA,111.49,7491889.5,137.01,14.408,0.85,681.8,297560.2,4664067.0,126.71,9.085,259.0
2025-09-04 12:00:00,SmartMeter_SM_ECOVILLA,110.47,7492652.0,134.33,13.798,0.9,921.2,297560.4,4664317.0,124.63,9.668,272.0
2025-09-04 13:00:00,SmartMeter_SM_B10_ARQ,122.66,87702540.0,123.62,2.87,0.98,12910.6,81218770.0,699774.0,123.1,13.464,2291.0
2025-09-04 14:00:00,SmartMeter_SM_B10_ARQ,121.66,87720936.0,122.33,4.125,0.99,24086.6,81221900.0,699774.0,121.92,26.582,3103.0
2025-09-04 15:00:00,SmartMeter_SM_ECOVILLA,110.87,7495557.5,136.12,14.317,0.95,1209.2,297561.1,4665005.0,127.13,13.389,96.0
